day,cases,active-cases,deaths,recovered,vaccined once,vaccined twice,province
24/12/2020, 7, 0, 0, 7, 0, 0,46_TN
25/12/2020, 7, 0, 0, 7, 0, 0,46_TN
26/12/2020, 7, 0, 0, 7, 0, 0,46_TN
27/12/2020, 7, 0, 0, 7, 0, 0,46_TN
28/12/2020, 7, 0, 0, 7, 0, 0,46_TN
29/12/2020, 7, 0, 0, 7, 0, 0,46_TN
30/12/2020, 7, 0, 0, 7, 0, 0,46_TN
31/12/2020, 7, 0, 0, 7, 0, 0,46_TN
1/1/2021, 7, 0, 0, 7, 0, 0,46_TN
2/1/2021, 7, 0, 0, 7, 0, 0,46_TN
3/1/2021, 7, 0, 0, 7, 0, 0,46_TN
4/1/2021, 7, 0, 0, 7, 0, 0,46_TN
5/1/2021, 7, 0, 0, 7, 0, 0,46_TN
6/1/2021, 7, 0, 0, 7, 0, 0,46_TN
7/1/2021, 7, 0, 0, 7, 0, 0,46_TN
8/1/2021, 7, 0, 0, 7, 0, 0,46_TN
9/1/2021, 7, 0, 0, 7, 0, 0,46_TN
10/1/2021, 7, 0, 0, 7, 0, 0,46_TN
11/1/2021, 7, 0, 0, 7, 0, 0,46_TN
12/1/2021, 10, 3, 0, 7, 0, 0,46_TN
13/1/2021, 11, 4, 0, 7, 0, 0,46_TN
14/1/2021, 11, 4, 0, 7, 0, 0,46_TN
15/1/2021, 11, 4, 0, 7, 0, 0,46_TN
16/1/2021, 11, 4, 0, 7, 0, 0,46_TN
17/1/2021, 11, 0, 0, 7, 0, 0,46_TN
18/1/2021, 11, 4, 0, 7, 0, 0,46_TN
19/1/2021, 11, 4, 0, 7, 0, 0,46_TN
20/1/2021, 11, 4, 0, 7, 0, 0,46_TN
21/1/2021, 11, 4, 0, 7, 0, 0,46_TN
22/1/2021, 11, 4, 0, 7, 0, 0,46_TN
23/1/2021, 11, 4, 0, 7, 0, 0,46_TN
24/1/2021, 11, 0, 0, 7, 0, 0,46_TN
25/1/2021, 11, 4, 0, 7, 0, 0,46_TN
26/1/2021, 11, 4, 0, 7, 0, 0,46_TN
27/1/2021, 11, 0, 0, 7, 0, 0,46_TN
28/1/2021, 11, 4, 0, 7, 0, 0,46_TN
29/1/2021, 11, 4, 0, 7, 0, 0,46_TN
30/1/2021, 11, 4, 0, 7, 0, 0,46_TN
31/1/2021, 11, 4, 0, 7, 0, 0,46_TN
1/2/2021, 11, 4, 0, 7, 0, 0,46_TN
2/2/2021, 11, 4, 0, 7, 0, 0,46_TN
3/2/2021, 11, 0, 0, 7, 0, 0,46_TN
4/2/2021, 11, 4, 0, 7, 0, 0,46_TN
5/2/2021, 11, 4, 0, 7, 0, 0,46_TN
6/2/2021, 11, 4, 0, 7, 0, 0,46_TN
7/2/2021, 11, 4, 0, 7, 0, 0,46_TN
8/2/2021, 11, 4, 0, 7, 0, 0,46_TN
9/2/2021, 11, 4, 0, 7, 0, 0,46_TN
10/2/2021, 11, 4, 0, 7, 0, 0,46_TN
11/2/2021, 11, 4, 0, 7, 0, 0,46_TN
12/2/2021, 11, 4, 0, 7, 0, 0,46_TN
13/2/2021, 11, 4, 0, 7, 0, 0,46_TN
14/2/2021, 11, 4, 0, 7, 0, 0,46_TN
15/2/2021, 11, 4, 0, 7, 0, 0,46_TN
16/2/2021, 11, 4, 0, 7, 0, 0,46_TN
17/2/2021, 11, 4, 0, 7, 0, 0,46_TN
18/2/2021, 11, 4, 0, 7, 0, 0,46_TN
19/2/2021, 11, 4, 0, 7, 0, 0,46_TN
20/2/2021, 11, 4, 0, 7, 0, 0,46_TN
21/2/2021, 11, 4, 0, 7, 0, 0,46_TN
22/2/2021, 11, 4, 0, 7, 0, 0,46_TN
23/2/2021, 11, 4, 0, 7, 0, 0,46_TN
24/2/2021, 11, 4, 0, 7, 0, 0,46_TN
25/2/2021, 12, 5, 0, 7, 0, 0,46_TN
26/2/2021, 13, 6, 0, 7, 0, 0,46_TN
27/2/2021, 13, 6, 0, 7, 0, 0,46_TN
28/2/2021, 16, 9, 0, 7, 0, 0,46_TN
1/3/2021, 16, 9, 0, 7, 0, 0,46_TN
2/3/2021, 16, 8, 0, 8, 0, 0,46_TN
3/3/2021, 16, 8, 0, 8, 0, 0,46_TN
4/3/2021, 16, 8, 0, 8, 0, 0,46_TN
5/3/2021, 17, 9, 0, 8, 0, 0,46_TN
6/3/2021, 17, 9, 0, 8, 0, 0,46_TN
7/3/2021, 17, 9, 0, 8, 0, 0,46_TN
8/3/2021, 17, 9, 0, 8, 0, 0,46_TN
9/3/2021, 17, 9, 0, 8, 0, 0,46_TN
10/3/2021, 17, 9, 0, 8, 0, 0,46_TN
11/3/2021, 17, 8, 0, 9, 0, 0,46_TN
12/3/2021, 17, 8, 0, 9, 0, 0,46_TN
13/3/2021, 17, 8, 0, 9, 0, 0,46_TN
14/3/2021, 17, 8, 0, 9, 0, 0,46_TN
15/3/2021, 17, 5, 0, 12, 0, 0,46_TN
16/3/2021, 17, 5, 0, 12, 0, 0,46_TN
17/3/2021, 17, 5, 0, 12, 0, 0,46_TN
18/3/2021, 17, 5, 0, 12, 0, 0,46_TN
19/3/2021, 17, 5, 0, 12, 0, 0,46_TN
20/3/2021, 17, 5, 0, 12, 0, 0,46_TN
21/3/2021, 17, 0, 0, 12, 0, 0,46_TN
22/3/2021, 17, 4, 0, 13, 0, 0,46_TN
23/3/2021, 17, 4, 0, 13, 0, 0,46_TN
24/3/2021, 17, 4, 0, 13, 0, 0,46_TN
25/3/2021, 17, 4, 0, 13, 0, 0,46_TN
26/3/2021, 18, 5, 0, 13, 0, 0,46_TN
27/3/2021, 18, 5, 0, 13, 0, 0,46_TN
28/3/2021, 20, 7, 0, 13, 0, 0,46_TN
29/3/2021, 22, 9, 0, 13, 0, 0,46_TN
30/3/2021, 22, 8, 0, 14, 0, 0,46_TN
31/3/2021, 25, 11, 0, 14, 0, 0,46_TN
1/4/2021, 25, 11, 0, 14, 0, 0,46_TN
2/4/2021, 26, 12, 0, 14, 0, 0,46_TN
3/4/2021, 28, 14, 0, 14, 0, 0,46_TN
4/4/2021, 30, 16, 0, 14, 0, 0,46_TN
5/4/2021, 30, 16, 0, 14, 0, 0,46_TN
6/4/2021, 35, 21, 0, 14, 0, 0,46_TN
7/4/2021, 35, 21, 0, 14, 0, 0,46_TN
8/4/2021, 35, 21, 0, 14, 0, 0,46_TN
9/4/2021, 35, 21, 0, 14, 0, 0,46_TN
10/4/2021, 35, 18, 0, 14, 0, 0,46_TN
11/4/2021, 35, 18, 0, 14, 0, 0,46_TN
12/4/2021, 35, 18, 0, 14, 0, 0,46_TN
13/4/2021, 35, 18, 0, 14, 0, 0,46_TN
14/4/2021, 35, 18, 0, 14, 0, 0,46_TN
15/4/2021, 35, 18, 0, 14, 0, 0,46_TN
16/4/2021, 35, 13, 0, 19, 0, 0,46_TN
17/4/2021, 35, 13, 0, 19, 0, 0,46_TN
18/4/2021, 35, 13, 0, 19, 0, 0,46_TN
19/4/2021, 36, 14, 0, 19, 0, 0,46_TN
20/4/2021, 36, 9, 0, 24, 0, 0,46_TN
21/4/2021, 36, 9, 0, 24, 0, 0,46_TN
22/4/2021, 36, 9, 0, 24, 0, 0,46_TN
23/4/2021, 36, 9, 0, 24, 0, 0,46_TN
24/4/2021, 36, 7, 0, 26, 0, 0,46_TN
25/4/2021, 36, 7, 0, 26, 0, 0,46_TN
26/4/2021, 36, 7, 0, 26, 0, 0,46_TN
27/4/2021, 36, 7, 0, 26, 0, 0,46_TN
28/4/2021, 36, 7, 0, 26, 0, 0,46_TN
29/4/2021, 36, 7, 0, 26, 0, 0,46_TN
30/4/2021, 37, 8, 0, 26, 0, 0,46_TN
1/5/2021, 37, 3, 0, 32, 0, 0,46_TN
2/5/2021, 37, 3, 0, 32, 0, 0,46_TN
3/5/2021, 37, 2, 0, 32, 0, 0,46_TN
4/5/2021, 37, 2, 0, 32, 0, 0,46_TN
5/5/2021, 38, 3, 0, 32, 0, 0,46_TN
6/5/2021, 38, 3, 0, 32, 0, 0,46_TN
7/5/2021, 38, 3, 0, 32, 0, 0,46_TN
8/5/2021, 38, 2, 0, 33, 0, 0,46_TN
9/5/2021, 38, 2, 0, 33, 0, 0,46_TN
10/5/2021, 38, 2, 0, 33, 0, 0,46_TN
11/5/2021, 38, 2, 0, 33, 0, 0,46_TN
12/5/2021, 38, 2, 0, 33, 0, 0,46_TN
13/5/2021, 38, 2, 0, 33, 0, 0,46_TN
14/5/2021, 38, 2, 0, 33, 0, 0,46_TN
15/5/2021, 38, 1, 0, 34, 0, 0,46_TN
16/5/2021, 38, 1, 0, 34, 0, 0,46_TN
17/5/2021, 38, 1, 0, 34, 0, 0,46_TN
18/5/2021, 38, 1, 0, 34, 0, 0,46_TN
19/5/2021, 38, 1, 0, 34, 0, 0,46_TN
20/5/2021, 38, 1, 0, 34, 0, 0,46_TN
21/5/2021, 38, 1, 0, 34, 0, 0,46_TN
22/5/2021, 38, 1, 0, 34, 0, 0,46_TN
23/5/2021, 38, 1, 0, 34, 0, 0,46_TN
24/5/2021, 38, 1, 0, 34, 0, 0,46_TN
25/5/2021, 38, 1, 0, 34, 0, 0,46_TN
26/5/2021, 38, 1, 0, 34, 0, 0,46_TN
27/5/2021, 38, 0, 0, 34, 0, 0,46_TN
28/5/2021, 38, 0, 0, 34, 0, 0,46_TN
29/5/2021, 39, 1, 0, 34, 0, 0,46_TN
30/5/2021, 39, 1, 0, 34, 0, 0,46_TN
31/5/2021, 40, 1, 0, 34, 0, 0,46_TN
1/6/2021, 40, 1, 0, 34, 0, 0,46_TN
2/6/2021, 40, 3, 0, 34, 0, 0,46_TN
3/6/2021, 41, 3, 0, 34, 0, 0,46_TN
4/6/2021, 45, 9, 0, 34, 0, 0,46_TN
5/6/2021, 49, 11, 0, 34, 0, 0,46_TN
6/6/2021, 52, 14, 0, 34, 0, 0,46_TN
7/6/2021, 55, 17, 0, 38, 0, 0,46_TN
8/6/2021, 55, 17, 0, 38, 0, 0,46_TN
9/6/2021, 58, 20, 0, 38, 0, 0,46_TN
10/6/2021, 60, 22, 0, 38, 0, 0,46_TN
11/6/2021, 61, 23, 0, 38, 0, 0,46_TN
12/6/2021, 83, 24, 1, 38, 0, 0,46_TN
13/6/2021, 83, 27, 0, 38, 0, 0,46_TN
14/6/2021, 83, 28, 0, 38, 0, 0,46_TN
15/6/2021, 83, 31, 0, 38, 0, 0,46_TN
16/6/2021, 83, 35, 0, 38, 0, 0,46_TN
17/6/2021, 83, 37, 0, 38, 0, 0,46_TN
18/6/2021, 83, 39, 1, 38, 0, 0,46_TN
19/6/2021, 83, 40, 1, 38, 0, 0,46_TN
20/6/2021, 83, 44, 1, 38, 0, 0,46_TN
21/6/2021, 83, 44, 1, 38, 0, 0,46_TN
22/6/2021, 83, 0, 1, 38, 0, 0,46_TN
23/6/2021, 83, 44, 1, 42, 0, 0,46_TN
24/6/2021, 88, 59, 1, 42, 0, 0,46_TN
25/6/2021, 100, 60, 1, 42, 0, 0,46_TN
26/6/2021, 106, 66, 1, 42, 0, 0,46_TN
27/6/2021, 106, 69, 1, 42, 0, 0,46_TN
28/6/2021, 112, 72, 1, 42, 0, 0,46_TN
29/6/2021, 112, 75, 1, 42, 0, 0,46_TN
30/6/2021, 122, 82, 1, 42, 0, 0,46_TN
1/7/2021, 122, 94, 1, 42, 0, 0,46_TN
2/7/2021, 133, 105, 1, 42, 0, 0,46_TN
3/7/2021, 145, 112, 1, 42, 0, 0,46_TN
4/7/2021, 145, 114, 1, 42, 0, 0,46_TN
5/7/2021, 154, 117, 1, 42, 0, 0,46_TN
6/7/2021, 154, 101, 1, 42, 0, 0,46_TN
7/7/2021, 157, 109, 1, 42, 0, 0,46_TN
8/7/2021, 157, 112, 1, 42, 0, 0,46_TN
9/7/2021, 157, 115, 1, 42, 0, 0,46_TN
10/7/2021, 157, 118, 1, 42, 0, 0,46_TN
11/7/2021, 157, 118, 1, 42, 0, 0,46_TN
12/7/2021, 173, 132, 1, 42, 0, 0,46_TN
13/7/2021, 181, 139, 1, 42, 0, 0,46_TN
14/7/2021, 186, 134, 1, 51, 0, 0,46_TN
15/7/2021, 186, 134, 1, 51, 0, 0,46_TN
16/7/2021, 189, 167, 1, 51, 0, 0,46_TN
17/7/2021, 189, 167, 1, 51, 0, 0,46_TN
18/7/2021, 189, 218, 1, 51, 0, 0,46_TN
19/7/2021, 189, 230, 1, 51, 0, 0,46_TN
20/7/2021, 290, 230, 1, 51, 0, 0,46_TN
21/7/2021, 298, 260, 1, 51, 0, 0,46_TN
22/7/2021, 298, 352, 1, 51, 0, 0,46_TN
23/7/2021, 539, 605, 1, 51, 0, 0,46_TN
24/7/2021, 671, 765, 1, 51, 0, 0,46_TN
25/7/2021, 984, 765, 1, 51, 0, 0,46_TN
26/7/2021, 984, 930, 1, 51, 0, 0,46_TN
27/7/2021, 1128, 1050, 1, 51, 0, 0,46_TN
28/7/2021, 1248, 1205, 1, 51, 0, 0,46_TN
29/7/2021, 1387, 1294, 1, 51, 0, 0,46_TN
30/7/2021, 1475, 1316, 1, 51, 0, 0,46_TN
31/7/2021, 1547, 1388, 1, 51, 0, 0,46_TN
1/8/2021, 1650, 1514, 1, 51, 0, 0,46_TN
2/8/2021, 1650, 1697, 1, 51, 0, 0,46_TN
3/8/2021, 1948, 2013, 1, 51, 0, 0,46_TN
4/8/2021, 2142, 2251, 1, 51, 0, 0,46_TN
5/8/2021, 2377, 2254, 1, 51, 0, 0,46_TN
6/8/2021, 2479, 2355, 6, 51, 0, 0,46_TN
7/8/2021, 2613, 2484, 6, 51, 0, 0,46_TN
8/8/2021, 2613, 2484, 6, 51, 0, 0,46_TN
9/8/2021, 2903, 2780, 7, 51, 0, 0,46_TN
10/8/2021, 3009, 2887, 7, 51, 0, 0,46_TN
11/8/2021, 3272, 3150, 7, 51, 0, 0,46_TN
12/8/2021, 3351, 3232, 7, 51, 0, 0,46_TN
13/8/2021, 3412, 3323, 7, 51, 0, 0,46_TN
14/8/2021, 3509, 3426, 7, 51, 0, 0,46_TN
15/8/2021, 3668, 3591, 7, 51, 0, 0,46_TN
16/8/2021, 3720, 3642, 8, 51, 0, 0,46_TN
17/8/2021, 3808, 3740, 8, 51, 0, 0,46_TN
18/8/2021, 3912, 3844, 8, 51, 0, 0,46_TN
19/8/2021, 4015, 3961, 8, 51, 0, 0,46_TN
20/8/2021, 4137, 1986, 8, 51, 0, 0,46_TN
21/8/2021, 4220, 2091, 8, 51, 0, 0,46_TN
22/8/2021, 4303, 2180, 8, 51, 0, 0,46_TN
23/8/2021, 4320, 2197, 8, 51, 0, 0,46_TN
24/8/2021, 4425, 2316, 8, 51, 0, 0,46_TN
25/8/2021, 4544, 2046, 8, 51, 0, 0,46_TN
26/8/2021, 4586, 2088, 8, 51, 0, 0,46_TN
27/8/2021, 4718, 2239, 8, 51, 0, 0,46_TN
28/8/2021, 4718, 2245, 8, 51, 0, 0,46_TN
29/8/2021, 4961, 2520, 11, 51, 0, 0,46_TN
30/8/2021, 5018, 1585, 11, 51, 0, 0,46_TN
31/8/2021, 5137, 1319, 11, 51, 0, 0,46_TN
1/9/2021, 5222, 1403, 12, 51, 0, 0,46_TN
2/9/2021, 5287, 1465, 12, 51, 0, 0,46_TN
3/9/2021, 5556, 1760, 12, 51, 0, 0,46_TN
4/9/2021, 5693, 1897, 12, 51, 0, 0,46_TN
5/9/2021, 5814, 1285, 12, 51, 0, 0,46_TN
6/9/2021, 5996, 1750, 13, 51, 0, 0,46_TN
7/9/2021, 6160, 1750, 13, 51, 0, 0,46_TN
8/9/2021, 6262, 1981, 112, 51, 0, 0,46_TN
9/9/2021, 6423, 2258, 113, 51, 0, 0,46_TN
10/9/2021, 6671, 1855, 113, 51, 0, 0,46_TN
11/9/2021, 6808, 0, 113, 51, 0, 0,46_TN
12/9/2021, 6901, 0, 113, 51, 0, 0,46_TN
13/9/2021, 6943, 0, 113, 51, 222536, 38958,46_TN
14/9/2021, 7018, 0, 113, 51, 225792, 39003,46_TN
15/9/2021, 7066, 0, 115, 51, 232070, 39080,46_TN
16/9/2021, 7124, 0, 117, 51, 254993, 39208,46_TN
17/9/2021, 7238, 0, 119, 51, 254993, 39208,46_TN
18/9/2021, 7304, 0, 121, 51, 282266, 39233,46_TN
19/9/2021, 7357, 0, 122, 51, 282266, 39233,46_TN
20/9/2021, 7389, 0, 122, 51, 307350, 39241,46_TN
21/9/2021, 7448, 0, 122, 51, 312838, 39243,46_TN
22/9/2021, 7496, 0, 122, 51, 317390, 39762,46_TN
23/9/2021, 7582, 0, 124, 51, 317390, 39762,46_TN
24/9/2021, 7635, 0, 124, 51, 317390, 39762,46_TN
25/9/2021, 7676, 0, 127, 51, 317390, 39762,46_TN
26/9/2021, 7713, 0, 129, 51, 317390, 39762,46_TN
27/9/2021, 7793, 0, 133, 51, 313252, 51668,46_TN
28/9/2021, 7848, 0, 134, 51, 313252, 51668,46_TN
29/9/2021, 7871, 0, 134, 51, 314200, 54760,46_TN
30/9/2021, 7910, 0, 135, 51, 311552, 57790,46_TN
1/10/2021, 7960, 0, 132, 51, 311552, 57790,46_TN
2/10/2021, 7980, 0, 132, 51, 311552, 57790,46_TN
3/10/2021, 8034, 0, 133, 51, 311552, 57790,46_TN
4/10/2021, 8054, 0, 133, 51, 316621, 60125,46_TN
5/10/2021, 8089, 0, 133, 51, 316621, 60125,46_TN
6/10/2021, 8130, 0, 135, 51, 318497, 60522,46_TN
7/10/2021, 8214, 0, 135, 51, 318904, 61294,46_TN
8/10/2021, 8306, 0, 136, 51, 318904, 61294,46_TN
9/10/2021, 8363, 0, 138, 51, 314026, 67056,46_TN
10/10/2021, 8422, 0, 139, 51, 153829, 244948,46_TN
11/10/2021, 8477, 0, 140, 51, 153829, 244948,46_TN
12/10/2021, 8589, 0, 140, 51, 111243, 287796,46_TN
13/10/2021, 8640, 0, 140, 51, 111243, 287796,46_TN
14/10/2021, 8914, 0, 140, 51, 118722, 326881,46_TN
15/10/2021, 8978, 0, 142, 51, 118722, 326881,46_TN
16/10/2021, 9079, 0, 145, 51, 118552, 327772,46_TN
17/10/2021, 9235, 0, 145, 51, 298397, 340777,46_TN
18/10/2021, 9253, 0, 146, 51, 298397, 340777,46_TN
19/10/2021, 9357, 0, 146, 51, 369034, 342558,46_TN
20/10/2021, 9409, 0, 146, 51, 387899, 347124,46_TN
21/10/2021, 9594, 0, 146, 51, 387899, 347124,46_TN
22/10/2021, 9741, 0, 146, 51, 422194, 350918,46_TN
23/10/2021, 9831, 0, 146, 51, 431903, 352331,46_TN
24/10/2021, 9963, 0, 147, 51, 440191, 353191,46_TN
25/10/2021, 10126, 0, 150, 51, 440191, 353191,46_TN
26/10/2021, 10246, 0, 153, 51, 447808, 353869,46_TN
27/10/2021, 10448, 0, 154, 51, 449550, 354616,46_TN
28/10/2021, 10638, 0, 158, 51, 453494, 354973,46_TN
29/10/2021, 10818, 0, 158, 51, 453494, 354973,46_TN
30/10/2021, 11021, 0, 159, 51, 459339, 355316,46_TN
31/10/2021, 11131, 0, 160, 51, 465511, 356075,46_TN
1/11/2021, 11288, 0, 161, 51, 465511, 356075,46_TN
2/11/2021, 11419, 0, 162, 51, 466154, 368005,46_TN
3/11/2021, 11691, 0, 162, 51, 465611, 370362,46_TN
4/11/2021, 11931, 0, 162, 51, 460264, 376583,46_TN
5/11/2021, 12236, 0, 163, 51, 460264, 376583,46_TN
6/11/2021, 12503, 0, 163, 51, 407943, 430346,46_TN
7/11/2021, 12896, 0, 163, 51, 366479, 472871,46_TN
8/11/2021, 13250, 0, 165, 51, 337633, 502178,46_TN
9/11/2021, 13491, 0, 169, 51, 314942, 526852,46_TN
10/11/2021, 13926, 0, 171, 51, 334891, 535013,46_TN
11/11/2021, 14582, 0, 174, 0, 331560, 548780,46_TN
12/11/2021, 15099, 0, 177, 0, 331560, 548780,46_TN
13/11/2021, 15692, 0, 185, 0, 322190, 559861,46_TN
14/11/2021, 16024, 0, 189, 0, 320428, 561862,46_TN
15/11/2021, 16603, 0, 191, 0, 320428, 561862,46_TN
16/11/2021, 17286, 0, 194, 0, 353840, 568950,46_TN
17/11/2021, 17662, 0, 198, 0, 353840, 568950,46_TN
18/11/2021, 18294, 0, 201, 0, 353840, 568950,46_TN
19/11/2021, 18893, 0, 203, 0, 300080, 626373,46_TN
20/11/2021, 19388, 0, 206, 0, 279217, 648611,46_TN
21/11/2021, 19798, 0, 211, 0, 259106, 670202,46_TN
22/11/2021, 20362, 0, 213, 0, 259106, 670202,46_TN
23/11/2021, 20962, 0, 219, 0, 250147, 681211,46_TN
24/11/2021, 21716, 0, 222, 0, 224676, 709159,46_TN
25/11/2021, 22399, 0, 230, 0, 210932, 725652,46_TN
26/11/2021, 23054, 0, 239, 0, 202911, 735090,46_TN
27/11/2021, 32241, 0, 250, 0, 192967, 746878,46_TN
28/11/2021, 32933, 0, 256, 0, 192967, 746878,46_TN
29/11/2021, 28481, 0, 264, 0, 207257, 750585,46_TN
30/11/2021, 29208, 0, 271, 0, 187993, 752640,46_TN
1/12/2021, 29937, 0, 284, 0, 182137, 759234,46_TN
2/12/2021, 30705, 0, 292, 0, 159629, 782545,46_TN
3/12/2021, 31484, 0, 304, 0, 159629, 782545,46_TN
4/12/2021, 32271, 0, 304, 0, 159629, 782545,46_TN
5/12/2021, 33063, 0, 324, 0, 159629, 782545,46_TN
6/12/2021, 33922, 0, 338, 0, 159629, 782545,46_TN
7/12/2021, 34791, 0, 352, 0, 136731, 807712,46_TN
8/12/2021, 35666, 0, 363, 0, 123918, 821026,46_TN
9/12/2021, 36565, 0, 382, 0, 98503, 847227,46_TN
10/12/2021, 37460, 0, 398, 0, 98503, 847227,46_TN
11/12/2021, 38363, 0, 410, 0, 98503, 847227,46_TN
12/12/2021, 39286, 0, 417, 0, 88470, 858093,46_TN
13/12/2021, 40226, 0, 428, 0, 88470, 858093,46_TN
14/12/2021, 41160, 0, 444, 0, 82063, 865090,46_TN
15/12/2021, 42082, 0, 457, 0, 79642, 867906,46_TN
16/12/2021, 61806, 0, 477, 0, 79642, 867906,46_TN
17/12/2021, 62748, 0, 489, 0, 77344, 870890,46_TN
18/12/2021, 63689, 0, 498, 0, 74857, 873922,46_TN
19/12/2021, 64632, 0, 508, 0, 73134, 876124,46_TN
20/12/2021, 65579, 0, 509, 0, 72180, 877366,46_TN
21/12/2021, 66523, 0, 542, 0, 71749, 877968,46_TN
22/12/2021, 67469, 0, 555, 0, 70101, 880339,46_TN
23/12/2021, 68418, 0, 571, 0, 70101, 880339,46_TN
24/12/2021, 69366, 0, 581, 0, 68818, 882077,46_TN
25/12/2021, 70312, 0, 593, 0, 66838, 885363,46_TN
26/12/2021, 71240, 0, 609, 0, 66838, 885363,46_TN
27/12/2021, 72183, 0, 623, 0, 66838, 885363,46_TN
28/12/2021, 73118, 0, 639, 0, 69430, 885363,46_TN
29/12/2021, 74058, 0, 650, 0, 62475, 892318,46_TN
30/12/2021, 75005, 0, 662, 0, 62475, 892318,46_TN
31/12/2021, 75797, 0, 668, 0, 62966, 892318,46_TN
1/1/2022, 76746, 0, 679, 0, 62966, 892318,46_TN
2/1/2022, 77695, 0, 687, 0, 62966, 892318,46_TN
3/1/2022, 78623, 0, 699, 0, 62966, 892318,46_TN
4/1/2022, 79545, 0, 709, 0, 62966, 892318,46_TN
5/1/2022, 80412, 0, 727, 0, 64702, 893043,46_TN
6/1/2022, 81298, 0, 733, 0, 59873, 898625,46_TN
7/1/2022, 81886, 0, 742, 0, 57241, 901257,46_TN
8/1/2022, 82483, 0, 751, 0, 57241, 901257,46_TN
9/1/2022, 82963, 0, 756, 0, 57241, 901257,46_TN
10/1/2022, 83455, 0, 764, 0, 57241, 901257,46_TN
11/1/2022, 83917, 0, 777, 0, 58238, 901257,46_TN
12/1/2022, 84391, 0, 779, 0, 54383, 905350,46_TN
13/1/2022, 84846, 0, 787, 0, 54383, 905350,46_TN
14/1/2022, 85278, 0, 795, 0, 54710, 905350,46_TN
15/1/2022, 85748, 0, 801, 0, 54884, 905350,46_TN
16/1/2022, 86196, 0, 802, 0, 54884, 905350,46_TN
17/1/2022, 86512, 0, 812, 0, 54884, 905350,46_TN
18/1/2022, 86848, 0, 816, 0, 54884, 905350,46_TN
19/1/2022, 87095, 0, 823, 0, 55428, 905350,46_TN
20/1/2022, 87340, 0, 829, 0, 55428, 905350,46_TN
21/1/2022, 87340, 0, 829, 0, 55428, 905350,46_TN
18/3/2020, 9, 0, 0, 0, 0, 0,47_BT
19/3/2020, 9, 0, 0, 0, 0, 0,47_BT
20/3/2020, 9, 0, 0, 0, 0, 0,47_BT
21/3/2020, 9, 0, 0, 0, 0, 0,47_BT
22/3/2020, 9, 0, 0, 0, 0, 0,47_BT
23/3/2020, 9, 0, 0, 0, 0, 0,47_BT
24/3/2020, 9, 0, 0, 0, 0, 0,47_BT
25/3/2020, 9, 0, 0, 0, 0, 0,47_BT
26/3/2020, 9, 0, 0, 0, 0, 0,47_BT
27/3/2020, 9, 0, 0, 0, 0, 0,47_BT
28/3/2020, 9, 0, 0, 0, 0, 0,47_BT
29/3/2020, 9, 0, 0, 0, 0, 0,47_BT
30/3/2020, 9, 0, 0, 0, 0, 0,47_BT
31/3/2020, 9, 0, 0, 0, 0, 0,47_BT
1/4/2020, 9, 0, 0, 0, 0, 0,47_BT
2/4/2020, 9, 0, 0, 0, 0, 0,47_BT
3/4/2020, 9, 0, 0, 7, 0, 0,47_BT
4/4/2020, 9, 0, 0, 7, 0, 0,47_BT
5/4/2020, 9, 0, 0, 7, 0, 0,47_BT
6/4/2020, 9, 0, 0, 7, 0, 0,47_BT
7/4/2020, 9, 0, 0, 7, 0, 0,47_BT
8/4/2020, 9, 0, 0, 7, 0, 0,47_BT
9/4/2020, 9, 0, 0, 7, 0, 0,47_BT
10/4/2020, 9, 0, 0, 9, 0, 0,47_BT
12/4/2020, 9, 0, 0, 9, 0, 0,47_BT
13/4/2020, 9, 0, 0, 9, 0, 0,47_BT
14/4/2020, 9, 0, 0, 9, 0, 0,47_BT
15/4/2020, 9, 0, 0, 9, 0, 0,47_BT
16/4/2020, 9, 0, 0, 9, 0, 0,47_BT
17/4/2020, 9, 0, 0, 9, 0, 0,47_BT
18/4/2020, 9, 0, 0, 9, 0, 0,47_BT
19/4/2020, 9, 0, 0, 9, 0, 0,47_BT
20/4/2020, 9, 0, 0, 9, 0, 0,47_BT
21/4/2020, 9, 0, 0, 9, 0, 0,47_BT
22/4/2020, 9, 0, 0, 9, 0, 0,47_BT
23/4/2020, 9, 0, 0, 9, 0, 0,47_BT
24/4/2020, 9, 0, 0, 9, 0, 0,47_BT
25/4/2020, 9, 1, 0, 9, 0, 0,47_BT
27/4/2020, 9, 1, 0, 9, 0, 0,47_BT
29/4/2020, 9, 1, 0, 9, 0, 0,47_BT
30/4/2020, 9, 1, 0, 9, 0, 0,47_BT
1/5/2020, 9, 1, 0, 9, 0, 0,47_BT
3/5/2020, 9, 1, 0, 9, 0, 0,47_BT
4/5/2020, 9, 1, 0, 9, 0, 0,47_BT
5/5/2020, 9, 1, 0, 9, 0, 0,47_BT
6/5/2020, 9, 1, 0, 9, 0, 0,47_BT
7/5/2020, 9, 1, 0, 9, 0, 0,47_BT
8/5/2020, 9, 0, 0, 9, 0, 0,47_BT
11/5/2020, 9, 0, 0, 9, 0, 0,47_BT
12/5/2020, 9, 0, 0, 9, 0, 0,47_BT
14/5/2020, 9, 0, 0, 9, 0, 0,47_BT
15/5/2020, 9, 0, 0, 9, 0, 0,47_BT
16/5/2020, 9, 0, 0, 9, 0, 0,47_BT
17/5/2020, 9, 0, 0, 9, 0, 0,47_BT
18/5/2020, 9, 0, 0, 9, 0, 0,47_BT
