,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
114,2020-05-16,318.0,4.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
115,2020-05-17,320.0,2.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
116,2020-05-18,324.0,4.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
117,2020-05-19,324.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
118,2020-05-20,324.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
119,2020-05-21,324.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
120,2020-05-22,324.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
121,2020-05-23,325.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
122,2020-05-24,325.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
123,2020-05-25,326.0,1.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
124,2020-05-26,327.0,1.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
125,2020-05-27,327.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
126,2020-05-28,327.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
127,2020-05-29,328.0,1.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
128,2020-05-30,328.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
129,2020-05-31,328.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
130,2020-06-01,328.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
131,2020-06-02,328.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
132,2020-06-03,328.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
133,2020-06-04,328.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
134,2020-06-05,328.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
135,2020-06-06,329.0,1.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
136,2020-06-07,331.0,2.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
137,2020-06-08,332.0,1.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
138,2020-06-09,332.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
139,2020-06-10,332.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
140,2020-06-11,332.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
141,2020-06-12,333.0,1.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
142,2020-06-13,334.0,1.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
143,2020-06-14,334.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
144,2020-06-15,334.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
145,2020-06-16,334.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
146,2020-06-17,335.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
147,2020-06-18,342.0,7.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
148,2020-06-19,349.0,7.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
149,2020-06-20,349.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
150,2020-06-21,349.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
151,2020-06-22,349.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
152,2020-06-23,349.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
153,2020-06-24,352.0,3.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
154,2020-06-25,352.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
155,2020-06-26,353.0,1.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
156,2020-06-27,355.0,2.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
157,2020-06-28,355.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
158,2020-06-29,355.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
159,2020-06-30,355.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
160,2020-07-01,355.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
161,2020-07-02,355.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
162,2020-07-03,355.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
163,2020-07-04,355.0,0.0,0.0,0.0,0.36,0.0,379701.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
164,2020-07-05,355.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
165,2020-07-06,369.0,14.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
166,2020-07-07,369.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
167,2020-07-08,369.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
168,2020-07-09,369.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
169,2020-07-10,370.0,1.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
170,2020-07-11,370.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
171,2020-07-12,372.0,2.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
172,2020-07-13,373.0,1.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
173,2020-07-14,373.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
174,2020-07-15,381.0,8.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
175,2020-07-16,381.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
176,2020-07-17,382.0,1.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
177,2020-07-18,382.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
178,2020-07-19,383.0,1.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
179,2020-07-20,384.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
180,2020-07-21,401.0,17.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
181,2020-07-22,408.0,7.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
182,2020-07-23,412.0,4.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
183,2020-07-24,415.0,3.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
184,2020-07-25,417.0,2.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
185,2020-07-26,420.0,3.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
186,2020-07-27,431.0,11.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
187,2020-07-28,446.0,15.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,75.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
188,2020-07-29,459.0,13.0,0.0,0.0,1.84,0.0,443517.0,0.0,0.0,0.0,0.0,75.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
189,2020-07-30,509.0,50.0,0.0,0.0,1.9,6047.0,449564.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
190,2020-07-31,558.0,49.0,3.0,3.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
191,2020-08-01,590.0,32.0,3.0,0.0,1.77,0.0,471410.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
192,2020-08-02,621.0,31.0,6.0,3.0,1.67,11046.0,482456.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
193,2020-08-03,652.0,31.0,7.0,1.0,1.59,11025.0,493481.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
194,2020-08-04,672.0,20.0,8.0,1.0,1.5,13148.0,506629.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
195,2020-08-05,717.0,45.0,9.0,1.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
196,2020-08-06,750.0,33.0,10.0,1.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
197,2020-08-07,789.0,39.0,10.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
198,2020-08-08,812.0,23.0,10.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
199,2020-08-09,841.0,29.0,13.0,3.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,75.93,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
200,2020-08-10,847.0,6.0,15.0,2.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,75.93,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
201,2020-08-11,866.0,19.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
202,2020-08-12,883.0,17.0,18.0,2.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
203,2020-08-13,911.0,28.0,21.0,3.0,0.91,0.0,669687.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
204,2020-08-14,930.0,19.0,22.0,1.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
205,2020-08-15,951.0,21.0,24.0,2.0,0.82,0.0,723596.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
206,2020-08-16,964.0,13.0,24.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
207,2020-08-17,983.0,19.0,25.0,1.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
208,2020-08-18,989.0,6.0,26.0,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
209,2020-08-19,994.0,5.0,25.0,-1.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
210,2020-08-20,1007.0,13.0,25.0,0.0,0.61,0.0,843688.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
211,2020-08-21,1009.0,2.0,25.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
212,2020-08-22,1014.0,5.0,26.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
213,2020-08-23,1016.0,2.0,27.0,1.0,0.53,0.0,914416.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
214,2020-08-24,1022.0,6.0,27.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
215,2020-08-25,1029.0,7.0,27.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
216,2020-08-26,1034.0,5.0,30.0,3.0,0.48,0.0,950477.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
217,2020-08-27,1036.0,2.0,30.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
218,2020-08-28,1038.0,2.0,30.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
219,2020-08-29,1040.0,2.0,32.0,2.0,0.44,0.0,976384.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
220,2020-08-30,1040.0,0.0,32.0,0.0,0.44,5313.0,981697.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
221,2020-08-31,1044.0,4.0,34.0,2.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
222,2020-09-01,1044.0,0.0,34.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
223,2020-09-02,1046.0,2.0,34.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
224,2020-09-03,1046.0,0.0,35.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
225,2020-09-04,1049.0,3.0,35.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
226,2020-09-05,1049.0,0.0,35.0,0.0,0.49,0.0,1025307.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
227,2020-09-06,1049.0,0.0,35.0,0.0,0.51,7983.0,1033290.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
